national,south,north,east,central,west,timestamp
60,60,37,50,51,58,2018-05-18T16:00:00+08:00
59,59,38,47,52,58,2018-05-18T17:00:00+08:00
59,59,39,46,52,58,2018-05-18T18:00:00+08:00
59,59,38,44,51,57,2018-05-18T19:00:00+08:00
59,59,36,44,51,55,2018-05-18T20:00:00+08:00
58,58,37,44,51,54,2018-05-18T21:00:00+08:00
57,57,35,45,50,53,2018-05-18T22:00:00+08:00
56,56,37,47,51,52,2018-05-18T23:00:00+08:00
54,54,41,52,52,50,2018-05-19T01:00:00+08:00
53,53,42,53,53,50,2018-05-19T02:00:00+08:00
52,54,44,54,54,51,2018-05-19T03:00:00+08:00
51,55,46,54,55,52,2018-05-19T04:00:00+08:00
49,56,47,56,55,52,2018-05-19T05:00:00+08:00
46,56,48,56,55,52,2018-05-19T06:00:00+08:00
45,56,49,56,55,52,2018-05-19T07:00:00+08:00
43,56,50,56,55,52,2018-05-19T08:00:00+08:00
41,56,51,56,55,53,2018-05-19T09:00:00+08:00
41,57,51,57,55,53,2018-05-19T10:00:00+08:00
40,56,52,56,55,53,2018-05-19T11:00:00+08:00
38,57,53,57,55,54,2018-05-19T12:00:00+08:00
38,58,53,58,57,54,2018-05-19T13:00:00+08:00
38,59,54,58,59,54,2018-05-19T14:00:00+08:00
39,59,55,59,59,54,2018-05-19T15:00:00+08:00
38,59,55,59,59,55,2018-05-19T16:00:00+08:00
40,60,56,59,60,55,2018-05-19T17:00:00+08:00
40,61,56,59,61,55,2018-05-19T18:00:00+08:00
39,62,57,59,62,56,2018-05-19T19:00:00+08:00
39,63,58,60,63,57,2018-05-19T20:00:00+08:00
39,64,59,61,64,58,2018-05-19T21:00:00+08:00
40,65,61,62,65,59,2018-05-19T22:00:00+08:00
41,66,61,63,66,61,2018-05-19T23:00:00+08:00
46,67,63,64,67,64,2018-05-20T01:00:00+08:00
48,68,64,65,68,64,2018-05-20T02:00:00+08:00
50,69,65,66,69,65,2018-05-20T03:00:00+08:00
51,70,66,68,70,66,2018-05-20T04:00:00+08:00
52,71,67,70,71,67,2018-05-20T05:00:00+08:00
53,73,69,72,73,67,2018-05-20T06:00:00+08:00
53,74,70,74,74,68,2018-05-20T07:00:00+08:00
54,76,72,74,76,69,2018-05-20T08:00:00+08:00
54,78,73,76,78,70,2018-05-20T09:00:00+08:00
55,81,74,78,81,70,2018-05-20T10:00:00+08:00
55,82,76,80,82,71,2018-05-20T11:00:00+08:00
56,83,76,81,83,72,2018-05-20T12:00:00+08:00
57,83,77,81,83,73,2018-05-20T13:00:00+08:00
57,82,76,81,82,73,2018-05-20T14:00:00+08:00
56,82,76,81,82,73,2018-05-20T15:00:00+08:00
56,82,76,81,82,73,2018-05-20T16:00:00+08:00
56,82,76,81,82,73,2018-05-20T17:00:00+08:00
57,82,76,82,81,73,2018-05-20T18:00:00+08:00
57,82,75,82,81,73,2018-05-20T19:00:00+08:00
57,83,75,83,81,73,2018-05-20T20:00:00+08:00
58,84,75,84,81,73,2018-05-20T21:00:00+08:00
58,84,74,84,81,72,2018-05-20T22:00:00+08:00
59,83,74,83,80,72,2018-05-20T23:00:00+08:00
59,83,74,83,79,70,2018-05-21T01:00:00+08:00
59,82,73,82,78,69,2018-05-21T02:00:00+08:00
59,81,72,81,77,69,2018-05-21T03:00:00+08:00
59,80,71,80,76,68,2018-05-21T04:00:00+08:00
59,77,70,77,75,68,2018-05-21T05:00:00+08:00
59,76,69,76,74,68,2018-05-21T06:00:00+08:00
59,74,68,74,73,68,2018-05-21T07:00:00+08:00
59,75,67,75,72,68,2018-05-21T08:00:00+08:00
58,75,66,75,70,68,2018-05-21T09:00:00+08:00
58,73,65,73,67,69,2018-05-21T10:00:00+08:00
58,72,64,72,65,69,2018-05-21T11:00:00+08:00
57,71,63,71,63,69,2018-05-21T12:00:00+08:00
57,71,63,71,62,69,2018-05-21T13:00:00+08:00
57,70,63,70,60,69,2018-05-21T14:00:00+08:00
57,70,64,70,60,69,2018-05-21T15:00:00+08:00
57,70,64,70,59,69,2018-05-21T16:00:00+08:00
57,70,64,70,57,69,2018-05-21T17:00:00+08:00
57,69,64,69,56,69,2018-05-21T18:00:00+08:00
57,70,64,70,56,70,2018-05-21T19:00:00+08:00
57,70,63,69,55,70,2018-05-21T20:00:00+08:00
57,71,63,68,54,71,2018-05-21T21:00:00+08:00
57,73,63,67,53,73,2018-05-21T22:00:00+08:00
58,73,62,66,52,73,2018-05-21T23:00:00+08:00
59,74,61,64,45,74,2018-05-22T01:00:00+08:00
59,75,60,63,40,75,2018-05-22T02:00:00+08:00
60,75,59,62,37,75,2018-05-22T03:00:00+08:00
60,75,59,61,34,75,2018-05-22T04:00:00+08:00
60,75,58,60,31,75,2018-05-22T05:00:00+08:00
60,75,58,59,27,75,2018-05-22T06:00:00+08:00
60,75,57,58,23,75,2018-05-22T07:00:00+08:00
61,75,56,57,21,75,2018-05-22T08:00:00+08:00
63,75,55,56,20,75,2018-05-22T09:00:00+08:00
63,73,54,55,21,73,2018-05-22T10:00:00+08:00
63,72,53,54,21,72,2018-05-22T11:00:00+08:00
63,71,52,53,22,71,2018-05-22T12:00:00+08:00
62,70,52,53,23,70,2018-05-22T13:00:00+08:00
62,69,52,53,24,69,2018-05-22T14:00:00+08:00
62,69,50,52,56,69,2018-05-22T15:00:00+08:00
62,68,47,51,55,68,2018-05-22T16:00:00+08:00
61,68,46,51,54,68,2018-05-22T17:00:00+08:00
61,66,43,50,54,66,2018-05-22T18:00:00+08:00
61,66,43,46,54,66,2018-05-22T19:00:00+08:00
60,65,41,42,54,65,2018-05-22T20:00:00+08:00
60,63,40,41,54,63,2018-05-22T21:00:00+08:00
60,62,39,41,54,62,2018-05-22T22:00:00+08:00
59,62,39,44,54,62,2018-05-22T23:00:00+08:00
58,62,42,46,55,62,2018-05-23T01:00:00+08:00
58,62,45,51,56,62,2018-05-23T02:00:00+08:00
57,62,49,52,57,62,2018-05-23T03:00:00+08:00
57,63,52,52,58,63,2018-05-23T04:00:00+08:00
57,63,53,54,59,63,2018-05-23T05:00:00+08:00
56,63,54,55,60,63,2018-05-23T06:00:00+08:00
56,63,55,57,61,63,2018-05-23T07:00:00+08:00
55,62,56,57,62,62,2018-05-23T08:00:00+08:00
54,63,57,58,63,61,2018-05-23T09:00:00+08:00
53,63,58,58,63,61,2018-05-23T10:00:00+08:00
53,65,59,59,65,62,2018-05-23T11:00:00+08:00
53,66,59,60,66,62,2018-05-23T12:00:00+08:00
53,65,60,60,65,62,2018-05-23T13:00:00+08:00
53,66,59,61,66,63,2018-05-23T14:00:00+08:00
53,67,60,62,67,63,2018-05-23T15:00:00+08:00
53,67,60,63,67,63,2018-05-23T16:00:00+08:00
53,68,61,63,68,63,2018-05-23T17:00:00+08:00
53,68,62,64,68,63,2018-05-23T18:00:00+08:00
53,68,62,65,68,63,2018-05-23T19:00:00+08:00
53,68,62,65,68,63,2018-05-23T20:00:00+08:00
52,68,62,65,68,62,2018-05-23T21:00:00+08:00
52,68,62,65,68,62,2018-05-23T22:00:00+08:00
51,67,62,64,67,61,2018-05-23T23:00:00+08:00
45,65,60,63,65,58,2018-05-24T01:00:00+08:00
42,63,59,62,63,57,2018-05-24T02:00:00+08:00
40,62,58,62,62,55,2018-05-24T03:00:00+08:00
37,61,57,61,61,53,2018-05-24T04:00:00+08:00
35,60,56,59,60,52,2018-05-24T05:00:00+08:00
34,58,55,58,58,51,2018-05-24T06:00:00+08:00
33,58,54,57,58,48,2018-05-24T07:00:00+08:00
33,58,53,57,58,46,2018-05-24T08:00:00+08:00
34,57,52,56,57,44,2018-05-24T09:00:00+08:00
34,57,52,55,57,42,2018-05-24T10:00:00+08:00
35,56,51,55,56,41,2018-05-24T11:00:00+08:00
35,56,51,54,56,40,2018-05-24T12:00:00+08:00
35,56,50,54,56,39,2018-05-24T13:00:00+08:00
35,55,50,54,55,38,2018-05-24T14:00:00+08:00
33,55,48,53,55,36,2018-05-24T15:00:00+08:00
33,55,46,52,55,35,2018-05-24T16:00:00+08:00
35,54,44,51,54,35,2018-05-24T17:00:00+08:00
37,54,42,48,54,35,2018-05-24T18:00:00+08:00
39,54,42,46,54,35,2018-05-24T19:00:00+08:00
40,54,40,44,54,35,2018-05-24T20:00:00+08:00
40,53,38,43,53,34,2018-05-24T21:00:00+08:00
40,53,39,41,53,34,2018-05-24T22:00:00+08:00
40,52,41,40,52,34,2018-05-24T23:00:00+08:00
39,52,43,43,52,37,2018-05-25T01:00:00+08:00
39,52,43,43,52,41,2018-05-25T02:00:00+08:00
40,52,44,43,52,44,2018-05-25T03:00:00+08:00
41,52,44,45,52,47,2018-05-25T04:00:00+08:00
42,53,43,47,53,49,2018-05-25T05:00:00+08:00
43,54,43,47,54,51,2018-05-25T06:00:00+08:00
43,54,47,51,54,52,2018-05-25T07:00:00+08:00
42,53,51,52,53,52,2018-05-25T08:00:00+08:00
41,53,52,52,53,53,2018-05-25T09:00:00+08:00
38,54,52,53,53,54,2018-05-25T10:00:00+08:00
38,54,52,53,53,54,2018-05-25T11:00:00+08:00
39,53,52,53,53,53,2018-05-25T12:00:00+08:00
39,53,51,53,53,53,2018-05-25T13:00:00+08:00
40,54,51,52,54,53,2018-05-25T14:00:00+08:00
41,54,52,52,53,54,2018-05-25T15:00:00+08:00
41,54,52,52,53,54,2018-05-25T16:00:00+08:00
40,54,52,52,53,54,2018-05-25T17:00:00+08:00
38,54,52,52,53,54,2018-05-25T18:00:00+08:00
36,53,51,52,52,53,2018-05-25T19:00:00+08:00
34,53,52,52,52,53,2018-05-25T20:00:00+08:00
34,53,52,51,52,53,2018-05-25T21:00:00+08:00
37,53,52,52,52,53,2018-05-25T22:00:00+08:00
37,53,52,52,52,53,2018-05-25T23:00:00+08:00
38,52,52,51,52,52,2018-05-26T01:00:00+08:00
39,53,51,51,53,52,2018-05-26T02:00:00+08:00
39,53,51,51,53,51,2018-05-26T03:00:00+08:00
39,54,51,51,54,51,2018-05-26T04:00:00+08:00
39,53,52,50,53,50,2018-05-26T05:00:00+08:00
40,53,51,49,53,50,2018-05-26T06:00:00+08:00
41,52,48,46,52,49,2018-05-26T07:00:00+08:00
42,53,44,44,53,50,2018-05-26T08:00:00+08:00
43,54,44,42,54,51,2018-05-26T09:00:00+08:00
46,54,43,40,54,50,2018-05-26T10:00:00+08:00
47,55,42,40,55,50,2018-05-26T11:00:00+08:00
46,55,44,42,55,51,2018-05-26T12:00:00+08:00
46,55,44,43,55,50,2018-05-26T13:00:00+08:00
47,55,44,43,55,50,2018-05-26T14:00:00+08:00
46,56,42,44,56,50,2018-05-26T15:00:00+08:00
46,56,42,46,56,51,2018-05-26T16:00:00+08:00
46,56,41,45,56,51,2018-05-26T17:00:00+08:00
46,56,41,45,56,50,2018-05-26T18:00:00+08:00
46,57,40,46,57,51,2018-05-26T19:00:00+08:00
47,57,40,49,57,51,2018-05-26T20:00:00+08:00
47,57,41,50,57,51,2018-05-26T21:00:00+08:00
45,58,42,50,58,50,2018-05-26T22:00:00+08:00
45,58,42,52,58,50,2018-05-26T23:00:00+08:00
47,59,42,53,59,52,2018-05-27T01:00:00+08:00
46,58,44,54,58,53,2018-05-27T02:00:00+08:00
46,58,46,54,58,53,2018-05-27T03:00:00+08:00
45,58,46,54,58,53,2018-05-27T04:00:00+08:00
44,57,46,54,57,53,2018-05-27T05:00:00+08:00
42,57,47,54,57,53,2018-05-27T06:00:00+08:00
41,57,47,53,57,53,2018-05-27T07:00:00+08:00
39,57,49,53,57,53,2018-05-27T08:00:00+08:00
37,56,50,54,56,53,2018-05-27T09:00:00+08:00
35,55,50,54,55,52,2018-05-27T10:00:00+08:00
33,55,51,55,54,52,2018-05-27T11:00:00+08:00
31,54,50,54,54,51,2018-05-27T12:00:00+08:00
30,54,51,54,53,51,2018-05-27T13:00:00+08:00
29,54,51,54,53,51,2018-05-27T14:00:00+08:00
28,54,51,54,52,49,2018-05-27T15:00:00+08:00
27,53,51,53,52,48,2018-05-27T16:00:00+08:00
27,53,52,53,52,48,2018-05-27T17:00:00+08:00
26,54,52,54,53,49,2018-05-27T18:00:00+08:00
27,55,52,55,52,49,2018-05-27T19:00:00+08:00
26,54,52,54,53,50,2018-05-27T20:00:00+08:00
26,54,52,54,53,51,2018-05-27T21:00:00+08:00
26,54,52,54,53,51,2018-05-27T22:00:00+08:00
25,54,52,54,53,51,2018-05-27T23:00:00+08:00
25,53,52,53,52,51,2018-05-28T01:00:00+08:00
27,52,51,52,52,49,2018-05-28T02:00:00+08:00
26,52,51,51,52,46,2018-05-28T03:00:00+08:00
27,52,49,49,52,45,2018-05-28T04:00:00+08:00
27,52,48,49,52,45,2018-05-28T05:00:00+08:00
29,52,47,49,52,45,2018-05-28T06:00:00+08:00
29,53,46,52,53,46,2018-05-28T07:00:00+08:00
29,53,43,53,51,46,2018-05-28T08:00:00+08:00
29,53,42,53,51,46,2018-05-28T09:00:00+08:00
29,53,42,53,52,47,2018-05-28T10:00:00+08:00
29,53,43,53,52,50,2018-05-28T11:00:00+08:00
29,53,42,53,51,51,2018-05-28T12:00:00+08:00
30,53,41,53,52,51,2018-05-28T13:00:00+08:00
30,54,43,54,52,52,2018-05-28T14:00:00+08:00
31,54,44,54,52,52,2018-05-28T15:00:00+08:00
33,54,43,54,52,53,2018-05-28T16:00:00+08:00
34,54,43,54,52,53,2018-05-28T17:00:00+08:00
35,54,42,54,51,53,2018-05-28T18:00:00+08:00
37,54,42,54,51,54,2018-05-28T19:00:00+08:00
38,54,40,54,51,54,2018-05-28T20:00:00+08:00
40,55,40,55,51,54,2018-05-28T21:00:00+08:00
40,55,39,55,51,54,2018-05-28T22:00:00+08:00
40,55,38,55,50,54,2018-05-28T23:00:00+08:00
39,54,37,54,50,53,2018-05-29T01:00:00+08:00
37,54,36,54,49,53,2018-05-29T02:00:00+08:00
37,54,36,54,49,53,2018-05-29T03:00:00+08:00
37,54,36,54,48,53,2018-05-29T04:00:00+08:00
37,54,36,54,47,53,2018-05-29T05:00:00+08:00
37,54,36,54,46,53,2018-05-29T06:00:00+08:00
38,54,36,54,47,52,2018-05-29T07:00:00+08:00
38,53,38,53,49,52,2018-05-29T08:00:00+08:00
39,52,38,52,51,52,2018-05-29T09:00:00+08:00
40,52,37,52,49,52,2018-05-29T10:00:00+08:00
42,52,37,51,48,52,2018-05-29T11:00:00+08:00
43,52,38,49,50,52,2018-05-29T12:00:00+08:00
44,52,37,50,49,52,2018-05-29T13:00:00+08:00
44,52,35,49,49,52,2018-05-29T14:00:00+08:00
44,52,36,48,51,52,2018-05-29T15:00:00+08:00
42,51,36,49,51,51,2018-05-29T16:00:00+08:00
44,52,36,51,52,51,2018-05-29T17:00:00+08:00
45,53,37,52,53,52,2018-05-29T18:00:00+08:00
45,53,39,52,53,53,2018-05-29T19:00:00+08:00
46,53,42,52,53,53,2018-05-29T20:00:00+08:00
46,54,42,51,53,54,2018-05-29T21:00:00+08:00
48,54,43,51,53,54,2018-05-29T22:00:00+08:00
50,54,42,50,53,54,2018-05-29T23:00:00+08:00
51,55,42,52,53,55,2018-05-30T01:00:00+08:00
52,57,46,54,55,57,2018-05-30T02:00:00+08:00
52,58,51,55,56,58,2018-05-30T03:00:00+08:00
52,58,52,57,57,58,2018-05-30T04:00:00+08:00
52,59,53,58,57,59,2018-05-30T05:00:00+08:00
52,59,54,58,58,59,2018-05-30T06:00:00+08:00
52,60,54,58,57,60,2018-05-30T07:00:00+08:00
52,60,53,58,57,60,2018-05-30T08:00:00+08:00
52,60,53,59,57,60,2018-05-30T09:00:00+08:00
51,60,53,59,57,60,2018-05-30T10:00:00+08:00
51,59,53,59,57,59,2018-05-30T11:00:00+08:00
51,59,53,59,57,59,2018-05-30T12:00:00+08:00
51,59,53,59,56,59,2018-05-30T13:00:00+08:00
51,59,53,59,56,59,2018-05-30T14:00:00+08:00
52,59,52,59,55,59,2018-05-30T15:00:00+08:00
52,59,52,59,55,59,2018-05-30T16:00:00+08:00
51,59,52,58,54,59,2018-05-30T17:00:00+08:00
50,58,52,57,53,58,2018-05-30T18:00:00+08:00
49,58,52,57,54,58,2018-05-30T19:00:00+08:00
48,57,51,57,54,57,2018-05-30T20:00:00+08:00
48,57,51,57,54,57,2018-05-30T21:00:00+08:00
47,57,51,57,55,57,2018-05-30T22:00:00+08:00
46,58,52,58,55,58,2018-05-30T23:00:00+08:00
46,59,53,58,55,59,2018-05-31T01:00:00+08:00
45,59,53,56,54,59,2018-05-31T02:00:00+08:00
48,59,52,55,53,59,2018-05-31T03:00:00+08:00
51,59,52,55,53,59,2018-05-31T04:00:00+08:00
51,59,51,54,53,59,2018-05-31T05:00:00+08:00
52,59,52,55,54,59,2018-05-31T06:00:00+08:00
53,59,52,55,55,59,2018-05-31T07:00:00+08:00
54,60,53,55,55,60,2018-05-31T08:00:00+08:00
54,60,53,54,55,60,2018-05-31T09:00:00+08:00
54,60,54,55,56,60,2018-05-31T10:00:00+08:00
54,61,55,56,56,61,2018-05-31T11:00:00+08:00
53,61,56,57,57,61,2018-05-31T12:00:00+08:00
54,61,56,57,57,61,2018-05-31T13:00:00+08:00
54,61,55,57,57,61,2018-05-31T14:00:00+08:00
54,61,55,57,57,61,2018-05-31T15:00:00+08:00
54,60,56,57,57,60,2018-05-31T16:00:00+08:00
54,60,56,57,57,60,2018-05-31T17:00:00+08:00
54,60,56,57,57,60,2018-05-31T18:00:00+08:00
54,60,55,58,56,60,2018-05-31T20:00:00+08:00
54,60,55,58,56,60,2018-05-31T21:00:00+08:00
54,59,55,59,56,59,2018-05-31T22:00:00+08:00
54,59,55,59,56,58,2018-05-31T23:00:00+08:00
54,60,55,60,57,57,2018-06-01T01:00:00+08:00
55,61,55,61,58,57,2018-06-01T02:00:00+08:00
54,62,55,62,59,56,2018-06-01T03:00:00+08:00
54,64,55,64,59,56,2018-06-01T04:00:00+08:00
53,63,55,63,59,56,2018-06-01T05:00:00+08:00
52,63,54,63,57,55,2018-06-01T06:00:00+08:00
51,62,54,62,57,54,2018-06-01T07:00:00+08:00
47,62,53,62,56,54,2018-06-01T08:00:00+08:00
45,62,53,62,56,53,2018-06-01T09:00:00+08:00
45,61,53,61,55,52,2018-06-01T10:00:00+08:00
46,60,52,60,55,52,2018-06-01T11:00:00+08:00
47,59,52,59,54,52,2018-06-01T12:00:00+08:00
46,59,52,59,55,52,2018-06-01T13:00:00+08:00
45,60,53,60,55,52,2018-06-01T14:00:00+08:00
44,60,53,60,55,53,2018-06-01T15:00:00+08:00
44,60,54,60,56,53,2018-06-01T16:00:00+08:00
43,60,55,60,57,53,2018-06-01T17:00:00+08:00
42,61,54,61,57,53,2018-06-01T18:00:00+08:00
42,61,55,61,56,53,2018-06-01T19:00:00+08:00
41,60,55,60,56,53,2018-06-01T20:00:00+08:00
39,60,55,60,55,53,2018-06-01T21:00:00+08:00
39,60,56,60,55,53,2018-06-01T22:00:00+08:00
38,59,57,59,55,53,2018-06-01T23:00:00+08:00
40,58,58,57,54,52,2018-06-02T01:00:00+08:00
40,58,58,57,53,52,2018-06-02T02:00:00+08:00
41,57,57,55,53,52,2018-06-02T03:00:00+08:00
42,57,57,55,52,52,2018-06-02T04:00:00+08:00
45,57,57,55,52,52,2018-06-02T05:00:00+08:00
49,57,57,56,53,53,2018-06-02T06:00:00+08:00
50,57,57,56,54,53,2018-06-02T07:00:00+08:00
50,57,57,56,54,53,2018-06-02T08:00:00+08:00
49,57,57,55,53,52,2018-06-02T09:00:00+08:00
49,57,57,55,53,52,2018-06-02T10:00:00+08:00
49,56,56,56,53,52,2018-06-02T11:00:00+08:00
49,56,55,56,52,52,2018-06-02T12:00:00+08:00
51,55,55,55,52,52,2018-06-02T13:00:00+08:00
52,56,56,56,53,52,2018-06-02T14:00:00+08:00
53,58,56,58,53,52,2018-06-02T15:00:00+08:00
54,58,56,58,52,53,2018-06-02T16:00:00+08:00
54,59,57,59,52,54,2018-06-02T17:00:00+08:00
55,59,58,59,55,54,2018-06-02T18:00:00+08:00
56,61,58,61,57,55,2018-06-02T19:00:00+08:00
57,62,59,62,58,56,2018-06-02T20:00:00+08:00
58,62,59,62,59,56,2018-06-02T21:00:00+08:00
58,62,60,62,60,57,2018-06-02T22:00:00+08:00
58,63,59,63,60,58,2018-06-02T23:00:00+08:00
62,65,59,65,61,59,2018-06-03T01:00:00+08:00
63,65,60,65,61,59,2018-06-03T02:00:00+08:00
63,65,61,65,61,59,2018-06-03T03:00:00+08:00
64,64,61,64,61,59,2018-06-03T04:00:00+08:00
64,64,62,64,61,59,2018-06-03T05:00:00+08:00
64,64,63,64,62,59,2018-06-03T06:00:00+08:00
66,66,64,65,63,60,2018-06-03T07:00:00+08:00
68,68,65,66,66,61,2018-06-03T08:00:00+08:00
70,70,66,68,68,62,2018-06-03T09:00:00+08:00
72,72,68,68,70,63,2018-06-03T10:00:00+08:00
73,73,69,68,72,64,2018-06-03T11:00:00+08:00
74,74,70,70,72,65,2018-06-03T12:00:00+08:00
74,74,70,70,72,66,2018-06-03T13:00:00+08:00
75,75,70,69,72,66,2018-06-03T14:00:00+08:00
75,75,68,67,72,66,2018-06-03T15:00:00+08:00
74,74,68,67,73,66,2018-06-03T16:00:00+08:00
74,74,67,67,72,66,2018-06-03T17:00:00+08:00
74,74,66,66,70,67,2018-06-03T18:00:00+08:00
74,74,66,65,69,67,2018-06-03T19:00:00+08:00
75,75,66,65,68,66,2018-06-03T20:00:00+08:00
75,75,66,65,68,66,2018-06-03T21:00:00+08:00
75,75,65,65,68,66,2018-06-03T22:00:00+08:00
75,75,64,64,67,66,2018-06-03T23:00:00+08:00
72,72,63,62,67,66,2018-06-04T01:00:00+08:00
71,71,62,62,67,65,2018-06-04T02:00:00+08:00
70,70,60,61,66,65,2018-06-04T03:00:00+08:00
69,69,59,60,66,64,2018-06-04T04:00:00+08:00
68,68,58,59,65,63,2018-06-04T05:00:00+08:00
67,67,56,58,64,62,2018-06-04T06:00:00+08:00
66,66,55,57,61,61,2018-06-04T07:00:00+08:00
64,64,54,56,59,60,2018-06-04T08:00:00+08:00
62,62,53,54,57,60,2018-06-04T09:00:00+08:00
61,61,52,53,56,59,2018-06-04T10:00:00+08:00
60,60,50,53,54,58,2018-06-04T11:00:00+08:00
59,59,48,53,55,57,2018-06-04T12:00:00+08:00
59,59,46,53,55,57,2018-06-04T13:00:00+08:00
59,59,45,53,54,57,2018-06-04T14:00:00+08:00
58,58,45,53,53,56,2018-06-04T15:00:00+08:00
58,58,45,53,53,55,2018-06-04T16:00:00+08:00
57,57,46,52,52,55,2018-06-04T17:00:00+08:00
56,56,44,51,52,54,2018-06-04T18:00:00+08:00
56,56,42,48,52,54,2018-06-04T19:00:00+08:00
54,54,37,46,52,54,2018-06-04T20:00:00+08:00
55,55,35,47,51,53,2018-06-04T21:00:00+08:00
54,54,36,47,50,52,2018-06-04T22:00:00+08:00
53,53,36,46,49,52,2018-06-04T23:00:00+08:00
52,52,38,48,51,51,2018-06-05T01:00:00+08:00
53,53,38,50,51,52,2018-06-05T02:00:00+08:00
53,53,39,51,52,52,2018-06-05T03:00:00+08:00
53,53,40,51,52,53,2018-06-05T04:00:00+08:00
53,53,42,52,52,53,2018-06-05T05:00:00+08:00
53,53,41,52,52,53,2018-06-05T06:00:00+08:00
53,53,41,52,53,53,2018-06-05T07:00:00+08:00
53,53,40,52,53,53,2018-06-05T08:00:00+08:00
52,53,40,52,52,53,2018-06-05T09:00:00+08:00
52,53,41,52,53,53,2018-06-05T10:00:00+08:00
52,53,41,53,53,53,2018-06-05T11:00:00+08:00
52,53,39,53,52,53,2018-06-05T12:00:00+08:00
52,53,40,52,52,53,2018-06-05T13:00:00+08:00
51,53,41,53,53,53,2018-06-05T14:00:00+08:00
50,53,42,52,53,53,2018-06-05T15:00:00+08:00
50,54,43,53,53,54,2018-06-05T16:00:00+08:00
49,54,43,53,54,54,2018-06-05T17:00:00+08:00
49,54,44,54,54,54,2018-06-05T18:00:00+08:00
49,55,44,55,54,54,2018-06-05T19:00:00+08:00
50,55,45,55,54,54,2018-06-05T20:00:00+08:00
50,55,47,55,54,55,2018-06-05T21:00:00+08:00
51,55,48,55,55,55,2018-06-05T22:00:00+08:00
52,56,49,56,56,56,2018-06-05T23:00:00+08:00
53,56,51,56,56,56,2018-06-06T01:00:00+08:00
52,57,52,57,56,57,2018-06-06T02:00:00+08:00
53,57,52,57,56,57,2018-06-06T03:00:00+08:00
53,58,52,58,57,57,2018-06-06T04:00:00+08:00
53,58,52,57,57,58,2018-06-06T05:00:00+08:00
53,58,52,57,57,58,2018-06-06T06:00:00+08:00
53,59,52,58,58,59,2018-06-06T07:00:00+08:00
53,59,52,59,58,59,2018-06-06T08:00:00+08:00
54,59,52,59,58,59,2018-06-06T09:00:00+08:00
54,59,52,59,58,59,2018-06-06T10:00:00+08:00
54,60,52,58,58,60,2018-06-06T11:00:00+08:00
54,60,53,59,59,60,2018-06-06T12:00:00+08:00
55,60,53,59,59,60,2018-06-06T13:00:00+08:00
55,60,53,59,59,60,2018-06-06T14:00:00+08:00
55,60,53,60,59,60,2018-06-06T15:00:00+08:00
55,61,54,61,59,60,2018-06-06T16:00:00+08:00
56,60,54,60,59,60,2018-06-06T17:00:00+08:00
56,60,54,60,60,60,2018-06-06T18:00:00+08:00
56,61,55,61,60,60,2018-06-06T19:00:00+08:00
56,61,55,61,60,60,2018-06-06T20:00:00+08:00
56,61,55,61,60,59,2018-06-06T21:00:00+08:00
56,61,55,61,60,59,2018-06-06T22:00:00+08:00
55,61,55,61,60,59,2018-06-06T23:00:00+08:00
54,60,54,60,60,58,2018-06-07T01:00:00+08:00
53,59,54,59,59,58,2018-06-07T02:00:00+08:00
53,60,54,59,60,58,2018-06-07T03:00:00+08:00
53,60,54,59,60,57,2018-06-07T04:00:00+08:00
53,60,54,60,60,57,2018-06-07T05:00:00+08:00
53,61,54,59,61,57,2018-06-07T06:00:00+08:00
53,61,55,59,61,57,2018-06-07T07:00:00+08:00
53,61,54,59,61,57,2018-06-07T08:00:00+08:00
53,61,55,59,61,57,2018-06-07T09:00:00+08:00
53,60,55,60,60,57,2018-06-07T10:00:00+08:00
53,61,55,60,61,57,2018-06-07T11:00:00+08:00
53,61,55,60,61,57,2018-06-07T12:00:00+08:00
53,61,55,60,61,58,2018-06-07T13:00:00+08:00
52,61,56,61,61,58,2018-06-07T14:00:00+08:00
52,61,56,60,61,58,2018-06-07T15:00:00+08:00
52,62,56,60,62,58,2018-06-07T16:00:00+08:00
52,62,56,61,62,58,2018-06-07T17:00:00+08:00
52,63,56,61,63,58,2018-06-07T18:00:00+08:00
52,62,56,60,62,59,2018-06-07T19:00:00+08:00
52,63,57,61,63,59,2018-06-07T20:00:00+08:00
53,64,57,61,64,59,2018-06-07T21:00:00+08:00
53,64,57,61,64,60,2018-06-07T22:00:00+08:00
54,65,58,61,65,60,2018-06-07T23:00:00+08:00
55,65,58,61,65,60,2018-06-08T01:00:00+08:00
55,66,59,62,66,60,2018-06-08T02:00:00+08:00
55,65,59,62,65,60,2018-06-08T03:00:00+08:00
55,66,60,62,66,60,2018-06-08T04:00:00+08:00
55,66,60,63,66,61,2018-06-08T05:00:00+08:00
56,67,60,63,67,61,2018-06-08T06:00:00+08:00
56,67,60,64,67,61,2018-06-08T07:00:00+08:00
56,68,61,64,68,62,2018-06-08T08:00:00+08:00
57,68,61,64,68,62,2018-06-08T09:00:00+08:00
57,69,62,64,69,63,2018-06-08T10:00:00+08:00
56,69,62,64,69,63,2018-06-08T11:00:00+08:00
55,68,62,63,68,62,2018-06-08T12:00:00+08:00
55,67,62,62,67,61,2018-06-08T13:00:00+08:00
55,67,61,62,67,61,2018-06-08T14:00:00+08:00
54,68,61,62,68,61,2018-06-08T15:00:00+08:00
